ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1117426;Свободная форма с печатью работодателя;Покупка земли;1;0.19;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117446;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;41;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117466;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.56;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117486;Форма банка (без печати работодателя);Ремонт;0;0.21;женский;0;0;высшее;специалист;< 50;0;43;52;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117506;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;0;0;высшее;менеджер высшего звена;>250;0;20;33;Торговля;ЗАО;женат / замужем;3;1;1;1;1;0.2708333333;1;0;0;0;0.3636363636;4;7;70;11;2;1;8;98;1;1;1;0;1;0;0
1117526;2НДФЛ;Покупка недвижимости/ строительство;1;0.48;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;3;79;48;Другое;Государственное предприятие;женат / замужем;1;1;0;0;0;0.0145985401;0;1;0;0;0.2857142857;2;5;135;7;0;0;5;94;1;0;0;0;0;0;0
1117546;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;103;33;Торговля;Индивидуальный предприниматель;женат / замужем;3;2;2;2;2;0.0354609929;1;2;1;1;0.4545454545;5;6;136;11;3;0;1;65;1;0;0;0;0;0;0
1117566;Форма банка (без печати работодателя);Ремонт;1;0.48;женский;0;0;высшее;менеджер среднего звена;>250;0;72;45;Торговля;ООО;женат / замужем;5;5;5;5;5;0.2846975089;0;0;0;0;0.1818181818;2;9;201;11;0;2;14;97;1;1;1;1;0;0;0
1117586;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.54;женский;0;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117606;2НДФЛ;Покупка недвижимости/ строительство;0;0.41;женский;1;0;высшее;специалист;>250;1;77;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117626;Поступление зарплаты на счет;Ремонт;1;0.57;женский;2;0;высшее;специалист;>250;1;11;28;Торговля;ООО;женат / замужем;1;1;0;0;0;0.0327868852;0;1;1;1;0.3333333333;2;4;59;6;2;0;1;60;1;1;1;1;0;0;0
1117646;Поступление зарплаты на счет;Ремонт;0;0.28;мужской;1;0;*n.a.*;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117666;Поступление зарплаты на счет;Покупка автомобиля;0;0.58;мужской;2;0;среднее-специальное;специалист;>250;0;74;38;Другое;ООО;женат / замужем;1;0;0;0;0;0;1;1;1;1;0.5;2;2;28;4;1;0;1;54;0;0;0;0;0;0;0
1117686;2НДФЛ;Ремонт;1;0.24;мужской;0;0;высшее;менеджер среднего звена;>250;0;38;50;Торговля;ООО;гражданский брак;7;7;7;7;7;;;;;;;;;;;;;;;;;;;;;
1117706;Поступление зарплаты на счет;Покупка земли;1;0.45;женский;0;0;высшее;торговый представитель;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117726;2НДФЛ;Покупка автомобиля;0;0.45;женский;0;0;среднее-специальное;рабочий;< 50;3;44;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117746;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;женский;2;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117766;Поступление зарплаты на счет;Отпуск;0;0.19;женский;1;0;высшее;менеджер среднего звена;>250;1;85;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117786;2НДФЛ;Ремонт;1;0.48;мужской;0;0;среднее;рабочий;< 50;0;30;58;Другое;ООО;женат / замужем;2;2;2;2;2;0;0;0;0;0;0;0;1;8;1;0;0;101;101;0;0;0;0;0;0;0
1117806;2НДФЛ;Покупка автомобиля;0;0.49;женский;0;0;высшее;менеджер среднего звена;>250;0;149;42;Торговля;Государственное предприятие;женат / замужем;0;0;0;0;0;0.0090909091;0;1;1;0;0.2;2;8;109;10;1;0;2;94;1;0;0;0;0;0;0
1117826;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.58;мужской;2;0;высшее;вспомогательный персонал;>250;1;80;43;Другое;ООО;разведен / разведена;9;9;3;3;3;0.0551181102;1;0;0;0;0.3636363636;4;7;240;11;2;1;28;84;1;1;1;1;0;0;0
1117846;Поступление зарплаты на счет;Покупка автомобиля;0;0.23;мужской;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117866;2НДФЛ;Покупка недвижимости/ строительство;1;0.3;мужской;2;0;высшее;менеджер среднего звена;>250;3;169;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117886;2НДФЛ;Лечение;1;0.49;женский;1;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117906;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.22;мужской;0;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117926;2НДФЛ;Покупка автомобиля;1;0.49;мужской;1;0;среднее;вспомогательный персонал;< 50;3;31;49;Торговля;Индивидуальный предприниматель;женат / замужем;1;0;0;0;0;0.0740740741;0;0;0;0;0.5;1;1;25;2;1;0;13;20;1;0;0;0;0;0;0
1117946;2НДФЛ;Ремонт;0;0.44;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;81;27;Информационные технологии;ООО;гражданский брак;1;1;1;1;1;0.015503876;1;3;0;0;0.3529411765;6;11;127;17;4;5;3;56;1;0;0;0;0;0;0
1117966;2НДФЛ;Ремонт;1;0.22;мужской;0;0;высшее;менеджер среднего звена;>250;0;289;48;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1117986;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.49;женский;2;0;второе высшее;менеджер по продажам;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118006;2НДФЛ;Покупка автомобиля;0;0.55;мужской;2;0;среднее;рабочий;>250;3;184;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118026;Свободная форма с печатью работодателя;Лечение;1;0.38;мужской;3;0;высшее;менеджер высшего звена;>250;1;67;40;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118046;2НДФЛ;Другое;1;0.59;женский;0;0;среднее-специальное;рабочий;>250;3;60;47;Другое;Государственное предприятие;женат / замужем;2;2;2;1;1;0.2717391304;1;0;0;0;0.3333333333;2;4;67;6;1;1;10;77;1;1;1;0;0;0;0
1118066;2НДФЛ;Ремонт;0;0.5;мужской;2;0;высшее;менеджер среднего звена;>250;3;94;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118086;Форма банка (без печати работодателя);Другое;0;0.57;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;59;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118106;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.54;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118126;2НДФЛ;Покупка недвижимости/ строительство;1;0.21;мужской;0;0;высшее;вспомогательный персонал;>250;3;81;25;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118146;Форма банка (без печати работодателя);Покупка автомобиля;1;0.16;мужской;1;0;высшее;рабочий;>250;0;141;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118166;2НДФЛ;Ремонт;1;0.27;мужской;2;0;высшее;рабочий;>250;0;28;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118186;2НДФЛ;Ремонт;0;0.55;женский;2;0;высшее;специалист;>250;1;30;42;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118206;Свободная форма с печатью работодателя;Ремонт;1;0.32;женский;1;0;второе высшее;торговый представитель;>250;0;24;27;Торговля;ООО;гражданский брак;0;0;0;0;0;0.2391304348;0;0;0;0;0;0;4;35;4;0;0;14;41;1;0;0;0;0;0;0
1118226;2НДФЛ;Покупка автомобиля;0;0.14;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;9;25;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1118246;Форма банка (без печати работодателя);Ремонт;1;0.35;мужской;0;0;среднее-специальное;рабочий;>250;0;122;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118266;2НДФЛ;Покупка недвижимости/ строительство;1;0.52;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;33;46;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.0142857143;1;0;0;0;0.25;2;6;138;8;1;3;28;99;1;0;0;0;0;0;0
1118286;2НДФЛ;Ремонт;0;0.28;женский;0;0;среднее;вспомогательный персонал;>250;3;106;41;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118306;Форма банка (без печати работодателя);Покупка автомобиля;0;0.11;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;40;29;Торговля;ООО;женат / замужем;3;0;0;0;0;0.0086206897;1;0;0;0;0.1428571429;2;5;115;7;1;1;11;44;1;0;0;0;0;0;0
1118326;2НДФЛ;Ремонт;1;0.28;мужской;2;0;незаконченное высшее;вспомогательный персонал;>250;1;76;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118346;2НДФЛ;Ремонт;0;0.57;женский;1;0;высшее;специалист;>250;0;29;30;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118366;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.47;мужской;2;0;высшее;рабочий;>250;0;63;40;Торговля;ООО;повторный брак;0;0;0;0;0;0.2280701754;1;0;0;0;0.1428571429;1;6;88;7;1;0;36;95;1;1;1;1;0;0;0
1118386;Форма банка (без печати работодателя);Покупка автомобиля;1;0.31;женский;0;0;незаконченное высшее;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118406;2НДФЛ;Ремонт;1;0.59;мужской;1;0;высшее;рабочий;>250;1;90;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118426;2НДФЛ;Покупка недвижимости/ строительство;0;0.11;мужской;1;0;второе высшее;специалист;>250;1;88;32;Торговля;ООО;повторный брак;2;2;0;0;0;0.1648351648;1;0;0;0;0.1666666667;1;5;76;6;0;2;20;49;1;1;0;0;0;0;0
1118446;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;93;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1118466;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;второе высшее;вспомогательный персонал;>250;1;19;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
